Date,Last,Settlement Price,Change,% Change,Bid,Ask,Open Interest,Volume
05/05/2004,10.200,10.200,-0.015,-0.15,,,"135,184.000","38,834.000"
05/04/2004,10.215,10.215,0.005,0.05,,,"133,996.000","44,836.000"
05/03/2004,10.210,10.210,0.080,0.79,,,"134,002.000","45,326.000"
04/30/2004,10.130,10.130,0.130,1.30,,,"131,565.000","59,560.000"
04/29/2004,10.000,10.000,0.200,2.04,,,"125,764.000","59,219.000"
04/28/2004,9.800,9.800,-0.145,-1.46,,,"123,565.000","63,098.000"
04/27/2004,9.945,9.945,0.365,3.81,,,"117,217.000","64,377.000"
04/26/2004,9.580,9.580,-0.030,-0.31,,,"113,284.000","43,693.000"
04/23/2004,9.610,9.610,0.210,2.23,,,"112,373.000","50,543.000"
04/22/2004,9.400,9.400,0.065,0.70,,,"108,930.000","52,882.000"
04/21/2004,9.335,9.335,-0.155,-1.63,,,"105,966.000","67,127.000"
04/20/2004,9.490,9.490,-0.165,-1.71,,,"100,631.000","50,113.000"
04/19/2004,9.655,9.655,-0.005,-0.05,,,"100,466.000","39,231.000"
04/16/2004,9.660,9.660,0.015,0.16,,,"97,723.000","60,952.000"
04/15/2004,9.645,9.645,-0.500,-4.93,,,"97,425.000","65,149.000"
04/14/2004,10.145,10.145,0.430,4.43,,,"91,068.000","52,762.000"
04/13/2004,9.715,9.715,0.045,0.47,,,"97,154.000","26,715.000"
04/12/2004,9.670,9.670,-0.210,-2.13,,,"102,591.000","51,577.000"
04/08/2004,9.880,9.880,-0.280,-2.76,,,"111,102.000","59,719.000"
04/07/2004,10.160,10.160,0.070,0.69,,,"116,242.000","35,366.000"
04/06/2004,10.090,10.090,-0.155,-1.51,,,"118,807.000","48,720.000"
04/05/2004,10.245,10.245,-0.210,-2.01,,,"121,861.000","57,373.000"
04/02/2004,10.455,10.455,0.160,1.55,,,"128,265.000","49,412.000"
04/01/2004,10.295,10.295,0.345,3.47,,,"129,880.000","48,038.000"
03/31/2004,9.950,9.950,-0.213,-2.09,,,"131,137.000","61,054.000"
03/30/2004,10.163,10.163,0.033,0.32,,,"132,469.000","28,434.000"
03/29/2004,10.130,10.130,0.000,0.00,,,"134,230.000","30,401.000"
03/26/2004,10.130,10.130,-0.155,-1.51,,,"136,997.000","37,669.000"
03/25/2004,10.285,10.285,0.050,0.49,,,"138,024.000","47,775.000"
03/24/2004,10.235,10.235,-0.285,-2.71,,,"138,897.000","58,841.000"
03/23/2004,10.520,10.520,-0.037,-0.36,,,"140,677.000","39,219.000"
03/22/2004,10.557,10.557,0.318,3.10,,,"141,741.000","48,889.000"
03/19/2004,10.240,10.240,0.060,0.59,,,"143,291.000","52,496.000"
03/18/2004,10.180,10.180,0.240,2.41,,,"144,242.000","48,751.000"
03/17/2004,9.940,9.940,0.050,0.51,,,"145,510.000","43,695.000"
03/16/2004,9.890,9.890,0.108,1.10,,,"147,860.000","48,681.000"
03/15/2004,9.783,9.783,0.225,2.35,,,"144,520.000","40,767.000"
03/12/2004,9.557,9.557,0.118,1.24,,,"146,055.000","43,940.000"
03/11/2004,9.440,9.440,0.205,2.22,,,"145,993.000","49,341.000"
03/10/2004,9.235,9.235,-0.235,-2.48,,,"143,826.000","59,799.000"
03/09/2004,9.470,9.470,0.300,3.27,,,"145,597.000","47,799.000"
03/08/2004,9.170,9.170,-0.207,-2.21,,,"148,903.000","51,255.000"
03/05/2004,9.377,9.377,0.012,0.13,,,"148,940.000","41,244.000"
03/04/2004,9.365,9.365,-0.065,-0.69,,,"151,335.000","60,891.000"
03/03/2004,9.430,9.430,0.145,1.56,,,"151,780.000","64,143.000"
03/02/2004,9.285,9.285,-0.290,-3.03,,,"149,037.000","86,608.000"
03/01/2004,9.575,9.575,0.200,2.13,,,"146,677.000","55,533.000"
02/27/2004,9.375,9.375,0.125,1.35,,,"143,076.000","60,234.000"
02/26/2004,9.250,9.250,-0.030,-0.32,,,"139,224.000","60,351.000"
02/25/2004,9.280,9.280,0.020,0.22,,,"135,818.000","68,982.000"
02/24/2004,9.260,9.260,0.190,2.09,,,"131,327.000","64,655.000"
02/23/2004,9.070,9.070,0.235,2.66,,,"124,667.000","75,707.000"
02/20/2004,8.835,8.835,0.070,0.80,,,"122,678.000","60,079.000"
02/19/2004,8.765,8.765,0.245,2.88,,,"112,732.000","57,868.000"
02/18/2004,8.520,8.520,0.015,0.18,,,"109,367.000","49,377.000"
02/17/2004,8.505,8.505,0.217,2.62,,,"106,301.000","46,478.000"
02/13/2004,8.288,8.288,0.068,0.82,,,"104,281.000","30,151.000"
02/12/2004,8.220,8.220,-0.160,-1.91,,,"84,540.000","31,597.000"
02/11/2004,8.380,8.380,0.033,0.39,,,"87,482.000","43,934.000"
02/10/2004,8.347,8.347,-0.128,-1.50,,,"93,282.000","65,935.000"
02/09/2004,8.475,8.475,0.075,0.89,,,"101,478.000","55,833.000"
02/06/2004,8.400,8.400,0.077,0.93,,,"106,554.000","44,952.000"
02/05/2004,8.323,8.323,0.265,3.29,,,"107,082.000","48,347.000"
02/04/2004,8.057,8.057,0.033,0.40,,,"110,983.000","38,409.000"
02/03/2004,8.025,8.025,0.095,1.20,,,"114,186.000","37,101.000"
02/02/2004,7.930,7.930,-0.265,-3.23,,,"117,321.000","51,938.000"
01/30/2004,8.195,8.195,0.105,1.30,,,"120,846.000","40,193.000"
01/29/2004,8.090,8.090,0.043,0.53,,,"122,018.000","42,111.000"
01/28/2004,8.047,8.047,-0.307,-3.68,,,"129,269.000","61,925.000"
01/27/2004,8.355,8.355,-0.120,-1.42,,,"129,723.000","40,848.000"
01/26/2004,8.475,8.475,0.083,0.98,,,"129,974.000","40,166.000"
01/23/2004,8.392,8.392,-0.012,-0.15,,,"131,570.000","66,342.000"
01/22/2004,8.405,8.405,-0.015,-0.18,,,"132,430.000","37,401.000"
01/21/2004,8.420,8.420,0.137,1.66,,,"128,942.000","52,671.000"
01/20/2004,8.283,8.283,-0.075,-0.90,,,"129,590.000","36,030.000"
01/16/2004,8.358,8.358,0.007,0.09,,,"129,786.000","39,079.000"
01/15/2004,8.350,8.350,-0.065,-0.77,,,"131,443.000","47,928.000"
01/14/2004,8.415,8.415,0.025,0.30,,,"131,142.000","64,595.000"
01/13/2004,8.390,8.390,0.163,1.98,,,"131,288.000","77,533.000"
01/12/2004,8.227,8.227,0.298,3.75,,,"125,076.000","63,441.000"
01/09/2004,7.930,7.930,-0.045,-0.56,,,"125,243.000","37,678.000"
01/08/2004,7.975,7.975,0.037,0.47,,,"125,468.000","32,682.000"
01/07/2004,7.938,7.938,-0.068,-0.84,,,"124,968.000","43,875.000"
01/06/2004,8.005,8.005,0.000,0.00,,,"124,509.000","36,289.000"
01/05/2004,8.005,8.005,0.023,0.28,,,"123,356.000","40,447.000"
01/02/2004,7.983,7.983,0.043,0.54,,,"118,181.000","35,273.000"
12/31/2003,7.940,7.940,0.093,1.18,,,"116,892.000","23,914.000"
12/30/2003,7.847,7.847,-0.073,-0.92,,,"113,099.000","40,263.000"
12/29/2003,7.920,7.920,-0.080,-1.00,,,"106,020.000","51,395.000"
12/26/2003,8.000,8.000,0.350,4.58,,,"100,936.000","52,091.000"
12/24/2003,7.650,7.650,0.180,2.41,,,"98,749.000","38,149.000"
12/23/2003,7.470,7.470,-0.118,-1.55,,,"97,917.000","34,591.000"
12/22/2003,7.588,7.588,-0.112,-1.46,,,"93,215.000","31,667.000"
12/19/2003,7.700,7.700,0.060,0.79,,,"92,578.000","36,070.000"
12/18/2003,7.640,7.640,-0.093,-1.20,,,"89,919.000","35,177.000"
12/17/2003,7.733,7.733,0.048,0.62,,,"87,208.000","34,214.000"
12/16/2003,7.685,7.685,-0.045,-0.58,,,"82,381.000","43,047.000"
12/15/2003,7.730,7.730,-0.032,-0.42,,,"83,114.000","25,286.000"
12/12/2003,7.762,7.762,0.095,1.24,,,"90,382.000","38,933.000"
12/11/2003,7.668,7.668,-0.182,-2.32,,,"93,642.000","44,270.000"
12/10/2003,7.850,7.850,-0.020,-0.25,,,"97,034.000","35,604.000"
12/09/2003,7.870,7.870,0.162,2.11,,,"100,425.000","44,946.000"
12/08/2003,7.707,7.707,0.102,1.35,,,"102,141.000","34,797.000"
12/05/2003,7.605,7.605,-0.085,-1.11,,,"104,774.000","38,833.000"
12/04/2003,7.690,7.690,-0.092,-1.19,,,"105,242.000","40,412.000"
12/03/2003,7.782,7.782,0.050,0.65,,,"107,281.000","42,828.000"
12/02/2003,7.733,7.733,0.122,1.61,,,"108,175.000","52,432.000"
12/01/2003,7.610,7.610,0.048,0.63,,,"110,166.000","35,686.000"
11/28/2003,7.563,7.563,0.105,1.41,,,"110,586.000","22,659.000"
11/26/2003,7.457,7.457,-0.003,-0.03,,,"111,654.000","28,625.000"
11/25/2003,7.460,7.460,0.088,1.19,,,"113,330.000","43,596.000"
11/24/2003,7.372,7.372,-0.162,-2.16,,,"113,468.000","47,776.000"
11/21/2003,7.535,7.535,-0.058,-0.76,,,"111,702.000","59,370.000"
11/20/2003,7.593,7.593,0.105,1.40,,,"114,138.000","40,693.000"
11/19/2003,7.488,7.488,-0.282,-3.64,,,"117,515.000","60,165.000"
11/18/2003,7.770,7.770,-0.030,-0.38,,,"119,193.000","55,386.000"
11/17/2003,7.800,7.800,0.015,0.19,,,"121,045.000","41,673.000"
11/14/2003,7.785,7.785,0.025,0.32,,,"120,269.000","46,560.000"
11/13/2003,7.760,7.760,0.060,0.78,,,"120,349.000","38,524.000"
11/12/2003,7.700,7.700,-0.058,-0.74,,,"122,719.000","70,904.000"
11/11/2003,7.758,7.758,0.138,1.80,,,"123,432.000","56,250.000"
11/10/2003,7.620,7.620,0.135,1.80,,,"124,299.000","73,786.000"
11/07/2003,7.485,7.485,-0.165,-2.16,,,"128,701.000","54,757.000"
11/06/2003,7.650,7.650,-0.080,-1.03,,,"129,752.000","54,445.000"
11/05/2003,7.730,7.730,0.097,1.28,,,"129,827.000","75,528.000"
11/04/2003,7.633,7.633,-0.337,-4.23,,,"132,003.000","79,039.000"
11/03/2003,7.970,7.970,-0.008,-0.09,,,"128,739.000","63,308.000"
10/31/2003,7.977,7.977,-0.012,-0.16,,,"126,807.000","71,314.000"
10/30/2003,7.990,7.990,-0.045,-0.56,,,"124,767.000","65,081.000"
10/29/2003,8.035,8.035,0.162,2.06,,,"124,307.000","80,536.000"
10/28/2003,7.872,7.872,0.237,3.11,,,"118,874.000","66,801.000"
10/27/2003,7.635,7.635,-0.037,-0.49,,,"112,371.000","70,576.000"
10/24/2003,7.673,7.673,0.035,0.46,,,"104,716.000","54,073.000"
10/23/2003,7.637,7.637,0.140,1.87,,,"88,313.000","45,510.000"
10/22/2003,7.497,7.497,0.195,2.67,,,"91,668.000","64,672.000"
10/21/2003,7.302,7.302,0.010,0.14,,,"96,583.000","53,863.000"
10/20/2003,7.293,7.293,0.000,0.00,,,"98,655.000","43,123.000"
10/17/2003,7.293,7.293,0.037,0.52,,,"102,279.000","50,915.000"
10/16/2003,7.255,7.255,-0.020,-0.27,,,"109,612.000","48,843.000"
10/15/2003,7.275,7.275,-0.140,-1.89,,,"115,099.000","60,707.000"
10/14/2003,7.415,7.415,0.100,1.37,,,"121,870.000","81,422.000"
10/13/2003,7.315,7.315,0.180,2.52,,,"126,269.000","74,626.000"
10/10/2003,7.135,7.135,0.210,3.03,,,"128,108.000","89,345.000"
10/09/2003,6.925,6.925,0.140,2.06,,,"128,903.000","48,119.000"
10/08/2003,6.785,6.785,-0.093,-1.34,,,"132,152.000","41,610.000"
10/07/2003,6.878,6.878,0.037,0.55,,,"134,227.000","40,693.000"
10/06/2003,6.840,6.840,0.060,0.88,,,"132,600.000","50,213.000"
10/03/2003,6.780,6.780,-0.190,-2.73,,,"139,211.000","56,100.000"
10/02/2003,6.970,6.970,0.097,1.42,,,"139,554.000","53,136.000"
10/01/2003,6.872,6.872,0.100,1.48,,,"139,551.000","45,102.000"
09/30/2003,6.773,6.773,-0.060,-0.88,,,"140,690.000","63,123.000"
09/29/2003,6.832,6.832,0.267,4.07,,,"143,519.000","59,948.000"
09/26/2003,6.565,6.565,0.010,0.15,,,"141,967.000","43,264.000"
09/25/2003,6.555,6.555,0.025,0.38,,,"137,818.000","50,013.000"
09/24/2003,6.530,6.530,0.020,0.31,,,"137,241.000","50,661.000"
09/23/2003,6.510,6.510,-0.002,-0.04,,,"138,835.000","58,750.000"
09/22/2003,6.512,6.512,0.132,2.08,,,"138,930.000","52,125.000"
09/19/2003,6.380,6.380,0.110,1.75,,,"139,902.000","42,332.000"
09/18/2003,6.270,6.270,0.097,1.58,,,"139,704.000","37,946.000"
09/17/2003,6.173,6.173,0.065,1.06,,,"139,103.000","34,796.000"
09/16/2003,6.108,6.108,-0.082,-1.33,,,"139,372.000","43,759.000"
09/15/2003,6.190,6.190,-0.040,-0.64,,,"140,322.000","29,483.000"
09/12/2003,6.230,6.230,0.073,1.18,,,"136,274.000","49,574.000"
09/11/2003,6.157,6.157,0.192,3.23,,,"133,049.000","74,120.000"
09/10/2003,5.965,5.965,-0.020,-0.33,,,"134,307.000","31,936.000"
09/09/2003,5.985,5.985,0.085,1.44,,,"133,836.000","40,697.000"
09/08/2003,5.900,5.900,0.028,0.47,,,"134,497.000","26,794.000"
09/05/2003,5.872,5.872,-0.010,-0.17,,,"134,069.000","41,672.000"
09/04/2003,5.883,5.883,0.075,1.29,,,"133,743.000","31,805.000"
09/03/2003,5.807,5.807,0.063,1.09,,,"134,393.000","30,986.000"
09/02/2003,5.745,5.745,-0.145,-2.46,,,"134,615.000","47,425.000"
08/29/2003,5.890,5.890,0.007,0.13,,,"137,754.000","37,949.000"
08/28/2003,5.883,5.883,0.075,1.29,,,"136,378.000","38,599.000"
08/27/2003,5.807,5.807,0.043,0.74,,,"134,372.000","35,416.000"
08/26/2003,5.765,5.765,-0.100,-1.71,,,"132,081.000","58,792.000"
08/25/2003,5.865,5.865,0.002,0.04,,,"129,463.000","33,198.000"
08/22/2003,5.863,5.863,0.070,1.21,,,"129,446.000","35,024.000"
08/21/2003,5.793,5.793,0.025,0.43,,,"128,121.000","51,789.000"
08/20/2003,5.767,5.767,0.068,1.18,,,"127,730.000","52,773.000"
08/19/2003,5.700,5.700,-0.105,-1.81,,,"124,873.000","51,141.000"
08/18/2003,5.805,5.805,0.307,5.59,,,"122,314.000","73,040.000"
08/15/2003,5.497,5.497,0.010,0.18,,,"120,834.000","22,212.000"
08/14/2003,5.488,5.488,0.050,0.92,,,"118,758.000","34,770.000"
08/13/2003,5.438,5.438,-0.028,-0.50,,,"120,734.000","43,949.000"
08/12/2003,5.465,5.465,0.160,3.02,,,"119,448.000","66,813.000"
08/11/2003,5.305,5.305,0.100,1.92,,,"121,904.000","48,666.000"
08/08/2003,5.205,5.205,0.050,0.97,,,"121,583.000","21,293.000"
08/07/2003,5.155,5.155,0.005,0.10,,,"122,452.000","30,907.000"
08/06/2003,5.150,5.150,0.023,0.44,,,"122,276.000","27,170.000"
08/05/2003,5.128,5.128,-0.035,-0.68,,,"122,073.000","30,176.000"
08/04/2003,5.162,5.162,-0.013,-0.24,,,"120,440.000","28,084.000"
08/01/2003,5.175,5.175,0.085,1.67,,,"121,918.000","35,559.000"
07/31/2003,5.090,5.090,-0.095,-1.83,,,"123,776.000","34,996.000"
07/30/2003,5.185,5.185,0.020,0.39,,,"123,123.000","31,782.000"
07/29/2003,5.165,5.165,-0.080,-1.53,,,"122,462.000","40,361.000"
07/28/2003,5.245,5.245,0.097,1.89,,,"121,972.000","37,483.000"
07/25/2003,5.148,5.148,0.043,0.83,,,"119,783.000","33,428.000"
07/24/2003,5.105,5.105,0.003,0.05,,,"117,814.000","34,654.000"
07/23/2003,5.102,5.102,-0.033,-0.63,,,"117,318.000","26,024.000"
07/22/2003,5.135,5.135,0.005,0.10,,,"116,770.000","29,796.000"
07/21/2003,5.130,5.130,0.020,0.39,,,"114,662.000","37,219.000"
07/18/2003,5.110,5.110,-0.060,-1.16,,,"114,202.000","36,553.000"
07/17/2003,5.170,5.170,-0.055,-1.05,,,"110,597.000","42,639.000"
07/16/2003,5.225,5.225,0.012,0.24,,,"109,381.000","28,100.000"
07/15/2003,5.213,5.213,-0.080,-1.51,,,"107,679.000","37,609.000"
07/14/2003,5.293,5.293,0.010,0.19,,,"106,546.000","31,967.000"
07/11/2003,5.282,5.282,-0.018,-0.33,,,"106,516.000","34,263.000"
07/10/2003,5.300,5.300,-0.150,-2.75,,,"107,998.000","46,647.000"
07/09/2003,5.450,5.450,0.065,1.21,,,"105,643.000","35,346.000"
07/08/2003,5.385,5.385,0.015,0.28,,,"107,533.000","43,619.000"
07/07/2003,5.370,5.370,-0.110,-2.01,,,"110,383.000","43,809.000"
07/03/2003,5.480,5.480,-0.080,-1.44,,,"109,187.000","38,801.000"
07/02/2003,5.560,5.560,-0.030,-0.54,,,"108,362.000","31,071.000"
07/01/2003,5.590,5.590,0.065,1.18,,,"109,157.000","35,937.000"
06/30/2003,5.525,5.525,-0.057,-1.03,,,"105,976.000","42,071.000"
06/27/2003,5.582,5.582,0.020,0.36,,,"109,082.000","35,339.000"
06/26/2003,5.563,5.563,-0.160,-2.80,,,"108,480.000","61,096.000"
06/25/2003,5.722,5.722,0.063,1.10,,,"106,506.000","29,856.000"
06/24/2003,5.660,5.660,0.023,0.40,,,"103,254.000","45,057.000"
06/23/2003,5.637,5.637,-0.048,-0.84,,,"103,177.000","27,218.000"
06/20/2003,5.685,5.685,-0.040,-0.70,,,"100,160.000","30,536.000"
06/19/2003,5.725,5.725,-0.015,-0.26,,,"95,928.000","39,006.000"
06/18/2003,5.740,5.740,0.075,1.32,,,"92,528.000","40,944.000"
06/17/2003,5.665,5.665,0.060,1.07,,,"89,563.000","36,621.000"
06/16/2003,5.605,5.605,-0.540,-8.79,,,"88,268.000","33,074.000"
06/13/2003,6.145,6.145,-0.100,-1.60,,,"82,634.000","45,120.000"
06/12/2003,6.245,6.245,-0.050,-0.79,,,"86,078.000","43,009.000"
06/11/2003,6.295,6.295,-0.040,-0.63,,,"91,225.000","44,811.000"
06/10/2003,6.335,6.335,0.080,1.28,,,"93,118.000","39,927.000"
06/09/2003,6.255,6.255,-0.060,-0.95,,,"95,372.000","33,507.000"
06/06/2003,6.315,6.315,0.128,2.06,,,"100,799.000","39,821.000"
06/05/2003,6.188,6.188,0.035,0.57,,,"106,007.000","48,871.000"
06/04/2003,6.153,6.153,0.050,0.82,,,"107,478.000","38,245.000"
06/03/2003,6.102,6.102,-0.023,-0.37,,,"110,056.000","35,395.000"
06/02/2003,6.125,6.125,-0.120,-1.92,,,"114,806.000","55,894.000"
05/30/2003,6.245,6.245,-0.055,-0.87,,,"118,412.000","42,464.000"
05/29/2003,6.300,6.300,0.070,1.12,,,"116,138.000","38,065.000"
05/28/2003,6.230,6.230,-0.075,-1.19,,,"118,072.000","35,068.000"
05/27/2003,6.305,6.305,0.023,0.36,,,"121,579.000","40,719.000"
05/23/2003,6.282,6.282,0.015,0.24,,,"123,488.000","36,570.000"
05/22/2003,6.267,6.267,-0.133,-2.07,,,"130,739.000","54,270.000"
05/21/2003,6.400,6.400,-0.027,-0.43,,,"132,792.000","38,217.000"
05/20/2003,6.427,6.427,0.057,0.90,,,"130,322.000","55,416.000"
05/19/2003,6.370,6.370,-0.050,-0.78,,,"129,722.000","38,177.000"
05/16/2003,6.420,6.420,-0.068,-1.04,,,"132,132.000","44,135.000"
05/15/2003,6.488,6.488,-0.005,-0.08,,,"134,909.000","44,696.000"
05/14/2003,6.492,6.492,0.050,0.78,,,"135,374.000","43,580.000"
05/13/2003,6.443,6.443,0.017,0.27,,,"137,068.000","27,998.000"
05/12/2003,6.425,6.425,0.045,0.71,,,"138,121.000","46,849.000"
05/09/2003,6.380,6.380,0.135,2.16,,,"137,724.000","47,237.000"
05/08/2003,6.245,6.245,-0.025,-0.40,,,"138,891.000","42,611.000"
05/07/2003,6.270,6.270,-0.025,-0.40,,,"135,694.000","45,365.000"
05/06/2003,6.295,6.295,0.017,0.28,,,"138,310.000","44,151.000"
05/05/2003,6.278,6.278,-0.032,-0.52,,,"139,031.000","52,141.000"
05/02/2003,6.310,6.310,-0.005,-0.08,,,"141,887.000","42,020.000"
05/01/2003,6.315,6.315,0.043,0.68,,,"144,719.000","55,868.000"
04/30/2003,6.273,6.273,0.028,0.44,,,"144,687.000","68,134.000"
04/29/2003,6.245,6.245,0.162,2.67,,,"141,368.000","56,540.000"
04/28/2003,6.082,6.082,0.068,1.12,,,"133,229.000","43,872.000"
04/25/2003,6.015,6.015,-0.035,-0.58,,,"134,696.000","32,234.000"
04/24/2003,6.050,6.050,-0.002,-0.04,,,"133,495.000","43,917.000"
04/23/2003,6.052,6.052,-0.058,-0.94,,,"129,567.000","48,158.000"
04/22/2003,6.110,6.110,-0.055,-0.89,,,"127,179.000","47,999.000"
04/21/2003,6.165,6.165,-0.057,-0.92,,,"118,776.000","36,015.000"
04/17/2003,6.222,6.222,0.132,2.18,,,"106,363.000","53,173.000"
04/16/2003,6.090,6.090,-0.015,-0.25,,,"101,574.000","36,243.000"
04/15/2003,6.105,6.105,0.028,0.45,,,"100,634.000","35,566.000"
04/14/2003,6.077,6.077,0.075,1.25,,,"105,406.000","43,372.000"
04/11/2003,6.003,6.003,-0.008,-0.12,,,"109,060.000","32,754.000"
04/10/2003,6.010,6.010,-0.030,-0.50,,,"111,487.000","35,786.000"
04/09/2003,6.040,6.040,0.030,0.50,,,"113,328.000","40,566.000"
04/08/2003,6.010,6.010,0.023,0.38,,,"113,874.000","34,785.000"
04/07/2003,5.988,5.988,0.080,1.35,,,"114,551.000","41,621.000"
04/04/2003,5.907,5.907,0.055,0.94,,,"113,392.000","24,437.000"
04/03/2003,5.852,5.852,-0.015,-0.26,,,"114,301.000","44,469.000"
04/02/2003,5.867,5.867,0.130,2.27,,,"106,951.000","50,671.000"
04/01/2003,5.738,5.738,-0.007,-0.13,,,"107,132.000","29,006.000"
03/31/2003,5.745,5.745,-0.055,-0.95,,,"108,823.000","38,246.000"
03/28/2003,5.800,5.800,-0.002,-0.04,,,"110,578.000","23,439.000"
03/27/2003,5.802,5.802,0.112,1.98,,,"105,937.000","44,705.000"
03/26/2003,5.690,5.690,-0.045,-0.78,,,"111,706.000","42,883.000"
03/25/2003,5.735,5.735,0.037,0.66,,,"113,553.000","19,752.000"
03/24/2003,5.698,5.698,-0.070,-1.21,,,"116,479.000","22,505.000"
03/21/2003,5.767,5.767,0.023,0.39,,,"115,968.000","22,505.000"
03/20/2003,5.745,5.745,0.040,0.70,,,"115,271.000","21,772.000"
03/19/2003,5.705,5.705,-0.035,-0.61,,,"117,837.000","19,643.000"
03/18/2003,5.740,5.740,0.057,1.01,,,"117,011.000","30,701.000"
03/17/2003,5.682,5.682,-0.063,-1.09,,,"119,782.000","28,279.000"
03/14/2003,5.745,5.745,-0.008,-0.13,,,"118,805.000","25,647.000"
03/13/2003,5.753,5.753,0.097,1.72,,,"112,550.000","41,753.000"
03/12/2003,5.655,5.655,-0.060,-1.05,,,"112,152.000","31,188.000"
03/11/2003,5.715,5.715,0.058,1.02,,,"110,189.000","36,681.000"
03/10/2003,5.657,5.657,0.025,0.44,,,"113,714.000","21,138.000"
03/07/2003,5.633,5.633,0.010,0.18,,,"111,186.000","48,277.000"
03/06/2003,5.622,5.622,-0.053,-0.93,,,"114,251.000","35,849.000"
03/05/2003,5.675,5.675,-0.035,-0.61,,,"115,279.000","29,111.000"
03/04/2003,5.710,5.710,-0.057,-1.00,,,"116,391.000","45,284.000"
03/03/2003,5.767,5.767,0.017,0.30,,,"114,916.000","32,111.000"
02/28/2003,5.750,5.750,-0.070,-1.20,,,"113,661.000","34,869.000"
02/27/2003,5.820,5.820,0.030,0.52,,,"108,237.000","47,171.000"
02/26/2003,5.790,5.790,0.045,0.78,,,"103,539.000","43,333.000"
02/25/2003,5.745,5.745,0.043,0.75,,,"94,523.000","55,701.000"
02/24/2003,5.702,5.702,-0.030,-0.52,,,"92,304.000","23,969.000"
02/21/2003,5.733,5.733,0.050,0.88,,,"89,891.000","29,878.000"
02/20/2003,5.682,5.682,-0.028,-0.48,,,"85,564.000","30,412.000"
02/19/2003,5.710,5.710,-0.030,-0.52,,,"83,167.000","29,821.000"
02/18/2003,5.740,5.740,0.010,0.17,,,"48,388.000","20,454.000"
02/14/2003,5.730,5.730,0.012,0.22,,,"52,578.000","24,450.000"
02/13/2003,5.718,5.718,0.085,1.51,,,"54,764.000","45,760.000"
02/12/2003,5.633,5.633,-0.087,-1.53,,,"59,727.000","50,870.000"
02/11/2003,5.720,5.720,0.072,1.28,,,"60,191.000","38,418.000"
02/10/2003,5.648,5.648,0.090,1.62,,,"62,636.000","34,579.000"
02/07/2003,5.557,5.557,-0.068,-1.20,,,"65,569.000","36,620.000"
02/06/2003,5.625,5.625,-0.005,-0.09,,,"66,362.000","25,297.000"
02/05/2003,5.630,5.630,-0.075,-1.31,,,"67,413.000","31,137.000"
02/04/2003,5.705,5.705,0.025,0.44,,,"69,914.000","28,286.000"
02/03/2003,5.680,5.680,0.040,0.71,,,"70,253.000","38,071.000"
01/31/2003,5.640,5.640,-0.045,-0.79,,,"70,302.000","30,576.000"
01/30/2003,5.685,5.685,0.072,1.29,,,"71,213.000","31,779.000"
01/29/2003,5.613,5.613,-0.120,-2.09,,,"71,662.000","38,965.000"
01/28/2003,5.733,5.733,0.060,1.06,,,"72,704.000","30,273.000"
01/27/2003,5.673,5.673,-0.017,-0.31,,,"73,248.000","36,289.000"
01/24/2003,5.690,5.690,0.075,1.34,,,"74,095.000","35,496.000"
01/23/2003,5.615,5.615,0.015,0.27,,,"74,537.000","24,705.000"
01/22/2003,5.600,5.600,0.040,0.72,,,"75,955.000","40,331.000"
01/21/2003,5.560,5.560,0.000,0.00,,,"77,592.000","27,995.000"
01/17/2003,5.560,5.560,0.070,1.28,,,"78,636.000","29,641.000"
01/16/2003,5.490,5.490,-0.008,-0.14,,,"81,226.000","44,965.000"
01/15/2003,5.497,5.497,-0.003,-0.05,,,"82,124.000","31,565.000"
01/14/2003,5.500,5.500,0.020,0.36,,,"85,109.000","44,308.000"
01/13/2003,5.480,5.480,-0.088,-1.57,,,"90,303.000","57,826.000"
01/10/2003,5.568,5.568,-0.230,-3.97,,,"98,766.000","78,406.000"
01/09/2003,5.798,5.798,-0.023,-0.39,,,"100,167.000","33,330.000"
01/08/2003,5.820,5.820,0.023,0.39,,,"98,157.000","39,190.000"
01/07/2003,5.798,5.798,0.028,0.48,,,"97,186.000","39,169.000"
01/06/2003,5.770,5.770,-0.008,-0.13,,,"95,885.000","47,490.000"
01/03/2003,5.778,5.778,-0.032,-0.56,,,"90,771.000","37,892.000"
01/02/2003,5.810,5.810,0.160,2.83,,,"82,178.000","47,232.000"
12/31/2002,5.650,5.650,0.028,0.49,,,"82,382.000","19,367.000"
12/30/2002,5.622,5.622,-0.043,-0.75,,,"79,532.000","29,561.000"
12/27/2002,5.665,5.665,0.043,0.76,,,"76,920.000","20,000.000"
12/26/2002,5.622,5.622,-0.057,-1.01,,,"74,241.000","20,018.000"
12/24/2002,,5.680,0.000,0.00,,,,
12/23/2002,5.680,5.680,0.010,0.18,,,"70,134.000","33,457.000"
12/20/2002,5.670,5.670,0.033,0.58,,,"69,811.000","30,546.000"
12/19/2002,5.637,5.637,0.035,0.62,,,"51,799.000","21,029.000"
12/18/2002,5.602,5.602,0.043,0.76,,,"59,402.000","47,099.000"
